Trajectories
100
,,movedBox:segment11,,,movedBox:segment12,,,movedBox:segment22,,,movedBox:segment32,,,movedBox:segment52,,,movedBox:segment62,,,movedBox:segment72,,,movedBox:segment82,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
439,0,-8.38056,43.1615,1402.55,3.64809,-127.968,1401.14,123.395,-122.781,1401.37,109.829,57.4298,1403.17,-29.95,45.333,1240.84,-17.28,-127.662,1242.46,143.415,-118.142,1240.04,130.427,55.043,1240.8
440,0,-7.85289,34.4654,1402.83,4.22419,-136.793,1401.16,124.027,-131.709,1401.2,110.393,48.5848,1403.37,-29.6712,36.8053,1241.22,-17.042,-136.148,1242.5,143.782,-127.12,1239.72,130.717,46.5517,1240.84
441,0,-7.16144,25.8632,1403.17,4.8445,-145.442,1401.2,124.595,-140.339,1400.98,111.07,39.8778,1403.38,-29.0491,27.9053,1241.49,-16.708,-144.656,1242.59,143.94,-135.314,1239.6,131.087,37.9972,1240.93
442,0,-6.48164,17.1216,1403.47,5.3647,-154.195,1401.31,125.129,-149.179,1400.78,111.811,30.9997,1403.51,-28.8786,19.7662,1241.74,-16.4252,-153.022,1242.62,144.406,-144.417,1239.26,131.511,29.46,1240.92
443,0,-5.67428,8.56998,1403.67,5.81657,-162.697,1401.25,125.601,-157.895,1400.55,112.585,22.2325,1403.5,-28.4092,11.2879,1242.15,-16.2897,-161.443,1242.77,144.573,-153.089,1239.08,131.9,20.7506,1240.83
444,0,-4.97875,-0.0264257,1403.81,6.24,-171.252,1401.28,126.037,-166.715,1400.35,113.341,13.5155,1403.51,-27.9082,3.05294,1242.33,-16.1395,-169.746,1242.77,144.52,-161.024,1238.85,132.411,12.1529,1240.84
445,0,-4.27754,-8.46366,1403.96,6.54744,-179.856,1401.21,126.348,-175.477,1400.16,114.116,4.57727,1403.57,-27.4502,-5.13279,1242.43,-16.1143,-178.192,1242.83,144.8,-170.162,1238.59,132.831,3.53362,1240.88
446,0,-3.65933,-16.988,1404.04,6.85583,-188.411,1401.14,126.666,-184.211,1399.94,114.673,-3.77696,1403.39,-27.0269,-13.6289,1242.63,-15.7393,-186.556,1242.65,145.095,-178.879,1238.44,133.325,-5.24177,1240.84
447,0,-3.21837,-25.5512,1404.06,7.05564,-196.78,1400.88,126.891,-192.827,1399.65,115.227,-12.6759,1403.47,-26.6675,-21.9254,1242.54,-15.5236,-194.811,1242.43,145.304,-187.343,1238.18,133.765,-13.5746,1240.73
448,0,-2.83047,-33.9467,1403.88,7.29806,-205.326,1400.67,127.182,-201.569,1399.51,115.656,-21.1245,1403.31,-26.21,-30.1833,1242.41,-15.1334,-203.038,1242.16,145.581,-195.875,1237.99,134.155,-21.9754,1240.77
449,0,-2.51767,-42.4673,1403.79,7.45313,-213.768,1400.29,127.301,-209.96,1399.12,115.917,-29.7153,1403.3,-25.7414,-38.4893,1242.29,-14.9879,-211.284,1241.85,145.918,-204.169,1237.68,134.603,-30.2707,1240.7
450,0,-2.27316,-50.7365,1403.42,7.65802,-222.117,1399.81,127.445,-218.556,1398.95,116.189,-38.1519,1403.15,-25.0016,-46.9007,1241.92,-14.7312,-219.527,1241.44,146.271,-212.629,1237.46,135.094,-38.5717,1240.59
451,0,-2.09213,-59.07,1403.14,7.7592,-230.413,1399.4,127.508,-226.877,1398.69,116.361,-46.4901,1403.01,-24.714,-54.7449,1241.6,-14.2389,-227.749,1240.94,146.74,-220.965,1237.37,135.638,-46.9563,1240.46
452,0,-1.84491,-67.2487,1402.62,7.86668,-238.602,1398.94,127.687,-235.176,1398.47,116.547,-54.6514,1402.82,-24.2579,-62.8346,1240.97,-13.8851,-235.818,1240.31,147.14,-229.365,1237.16,136.215,-55.1728,1240.29
453,0,-1.54127,-75.4445,1402.21,7.96872,-246.729,1398.48,127.834,-243.39,1398.3,116.924,-62.9828,1402.6,-23.5491,-71.0034,1240.57,-13.5376,-244.121,1239.92,147.391,-236.728,1236.96,136.941,-63.4049,1240.16
454,0,-1.25756,-83.2803,1401.71,8.08778,-254.775,1398.12,127.943,-251.472,1398.09,117.296,-71.1335,1402.38,-22.8118,-78.8905,1240.02,-13.0453,-252.185,1239.48,148.015,-245.683,1236.85,137.607,-71.8096,1239.94
455,0,-0.761244,-91.2332,1401.24,8.37332,-262.589,1397.77,128.239,-259.622,1398.02,117.715,-79.3011,1402.08,-22.2207,-87.0543,1239.6,-12.5119,-260.174,1239.18,148.32,-253.322,1236.73,138.357,-79.9773,1239.63
456,0,-0.167167,-99.2439,1400.87,8.73047,-270.58,1397.61,128.507,-267.765,1397.86,118.329,-87.3541,1401.72,-21.5298,-95.0715,1239.05,-12.0438,-268.13,1238.89,149.033,-262.331,1236.74,139.129,-88.249,1239.38
457,0,0.524871,-106.959,1400.42,9.12347,-278.415,1397.39,128.981,-275.901,1397.8,119.082,-95.4426,1401.46,-20.6009,-102.982,1238.73,-11.4493,-276.166,1238.74,149.423,-269.869,1236.58,139.912,-96.4893,1239.1
458,0,1.38691,-114.858,1400.06,9.66314,-286.234,1397.21,129.555,-283.725,1397.66,119.867,-103.293,1401.02,-19.7886,-110.82,1238.23,-10.8964,-284.021,1238.47,150.232,-278.681,1236.47,140.764,-104.932,1238.81
459,0,2.22819,-122.56,1399.64,10.3197,-293.871,1397.05,130.171,-291.692,1397.51,120.766,-111.279,1400.65,-18.6072,-119.419,1237.97,-10.1643,-292.198,1238.45,150.855,-286.648,1236.23,141.719,-112.841,1238.29
460,0,3.12368,-130.393,1399.27,11.0062,-301.709,1396.82,130.87,-299.634,1397.31,121.693,-119.151,1400.2,-17.8731,-126.806,1237.42,-9.44481,-300.172,1238.22,151.624,-295.082,1236.18,142.605,-121.042,1237.89
461,0,4.04101,-138.184,1398.85,11.851,-309.607,1396.74,131.751,-307.538,1397.18,122.682,-126.913,1399.72,-16.8354,-135.239,1237.04,-8.57501,-308.274,1238.08,152.388,-303.012,1235.96,143.506,-129.079,1237.39
462,0,5.06964,-145.95,1398.42,12.8061,-317.401,1396.54,132.694,-315.418,1396.92,123.671,-134.967,1399.35,-16.0701,-142.997,1236.62,-7.78939,-316.186,1237.84,153.422,-311.358,1235.77,144.404,-137.394,1237.05
463,0,6.05771,-153.769,1397.99,13.7156,-325.19,1396.32,133.594,-323.252,1396.62,124.678,-142.708,1398.78,-14.929,-151.205,1236.29,-6.97475,-324.345,1237.79,154.223,-319.501,1235.52,145.39,-145.33,1236.51
464,0,7.22651,-161.605,1397.7,14.7821,-333.002,1396.23,134.615,-331.168,1396.45,125.818,-150.664,1398.37,-14.1889,-158.968,1235.91,-5.96244,-332.291,1237.59,155.23,-327.642,1235.32,146.258,-153.266,1236.03
465,0,8.24241,-169.337,1397.32,15.6432,-340.784,1395.98,135.555,-339.057,1396.12,126.888,-158.473,1397.92,-12.921,-167.144,1235.59,-5.19869,-340.226,1237.45,155.789,-335.058,1235.03,147.323,-161.579,1235.64
466,0,9.37963,-177.132,1396.92,16.5795,-348.539,1395.79,136.411,-346.918,1395.89,127.959,-166.391,1397.4,-12.0743,-174.91,1235.18,-4.27505,-348.178,1237.26,156.885,-343.529,1234.67,148.329,-169.383,1235.08
467,0,10.4157,-184.913,1396.49,17.4161,-356.287,1395.56,137.225,-354.705,1395.64,129.018,-174.343,1397,-11.117,-182.772,1234.69,-2.95785,-355.561,1236.79,157.516,-351.327,1234.56,149.423,-177.638,1234.63
468,0,11.4182,-192.696,1395.97,18.2995,-363.838,1395.16,138.096,-362.798,1395.39,130.067,-182.153,1396.49,-9.67793,-190.826,1234.17,-2.05718,-363.447,1236.45,158.625,-359.784,1234.09,150.507,-185.907,1234.24
469,0,12.3911,-200.372,1395.49,19.0381,-371.811,1394.93,138.903,-370.89,1395.19,131.085,-190.228,1396.1,-8.89315,-198.598,1233.68,-1.51062,-371.813,1236.27,159.345,-367.43,1234.01,151.676,-193.863,1233.77
470,0,13.4029,-208.272,1395,19.7956,-379.882,1394.63,139.741,-378.649,1394.81,132.053,-198.047,1395.71,-7.5646,-206.596,1233.14,-0.252917,-379.26,1235.61,160.168,-375.304,1233.61,152.754,-201.937,1233.41
471,0,14.3857,-216.092,1394.48,20.7347,-387.507,1394.03,140.502,-386.619,1394.47,133.1,-206.029,1395.3,-6.58401,-214.357,1232.66,0.837661,-387.019,1235.21,161.593,-384.391,1233.48,153.897,-210.005,1233.07
472,0,15.4186,-223.951,1394.02,21.5557,-395.387,1393.61,141.424,-394.561,1394.12,134.087,-213.977,1395,-5.46782,-222.214,1232.25,1.6967,-395.042,1234.81,162.628,-392.226,1233.24,155.022,-217.909,1232.73
473,0,16.4615,-231.92,1393.73,22.6207,-403.357,1393.23,142.385,-402.473,1393.74,135.15,-221.907,1394.63,-4.40139,-230.031,1231.87,2.90583,-402.728,1234.31,163.714,-399.867,1232.65,156.185,-225.816,1232.47
474,0,17.6076,-239.836,1393.47,23.6859,-411.294,1392.85,143.589,-410.444,1393.42,136.287,-229.931,1394.45,-3.15877,-237.912,1231.61,4.03261,-410.804,1234.03,164.838,-407.696,1232.41,157.314,-233.572,1232.22
475,0,18.7422,-247.87,1393.29,24.9728,-419.202,1392.64,144.827,-418.487,1393.23,137.446,-237.781,1394.24,-1.94616,-245.838,1231.42,5.28048,-418.507,1233.64,166.056,-415.585,1232.19,158.485,-241.446,1232.03
476,0,19.9313,-255.686,1393.03,26.1405,-427.197,1392.44,146.146,-426.375,1392.97,138.616,-245.605,1394.06,-0.859427,-253.673,1231.22,6.55806,-426.396,1233.41,167.196,-423.323,1231.98,159.671,-249.242,1231.95
477,0,21.153,-263.6,1392.92,27.5152,-434.945,1392.24,147.4,-434.07,1392.87,139.796,-253.347,1393.89,0.387588,-261.582,1231.05,7.96898,-434.361,1233.35,168.325,-430.771,1231.97,160.813,-257.099,1231.74
478,0,22.3579,-271.427,1392.77,28.721,-442.822,1392.2,148.655,-441.777,1392.9,140.968,-261.114,1393.77,1.65603,-269.474,1230.87,9.24934,-442.175,1233.21,169.925,-438.961,1231.78,162.126,-264.987,1231.68
479,0,23.603,-279.169,1392.64,29.9798,-450.649,1392.34,149.838,-449.509,1392.9,142.243,-268.926,1393.71,3.21235,-277.622,1230.75,10.5314,-450.013,1233.17,171.224,-447.112,1232.09,163.455,-272.813,1231.59
480,0,24.8132,-286.972,1392.46,31.1386,-458.272,1392.19,150.981,-457.336,1392.97,143.412,-276.678,1393.55,4.13883,-285.33,1230.59,11.3051,-458.567,1233.43,172.42,-454.893,1232.06,164.772,-280.836,1231.41
481,0,26.0828,-294.503,1392.32,32.2652,-465.92,1392.27,152.085,-465.193,1393.04,144.665,-284.455,1393.36,5.43991,-293.139,1230.47,12.8304,-465.704,1233.28,173.077,-462.375,1231.95,165.89,-288.961,1231.31
482,0,27.3058,-302.25,1392.26,33.2657,-473.771,1392.35,153.14,-472.845,1392.84,145.858,-292.29,1393.15,6.33167,-301.104,1230.4,13.2593,-473.959,1233.46,174.158,-470.598,1231.86,166.856,-296.746,1230.89
483,0,28.3093,-309.803,1391.99,34.3153,-481.294,1392.31,154.165,-480.602,1392.78,146.934,-300.044,1392.84,7.41234,-308.803,1230.17,14.1804,-481.939,1233.59,175.142,-478.597,1231.78,167.804,-304.669,1230.69
484,0,29.2812,-317.611,1391.89,35.1809,-489.129,1392.38,155.105,-488.391,1392.7,147.956,-307.714,1392.6,8.1864,-316.708,1230.13,15.1326,-489.666,1233.54,175.973,-486.507,1231.73,168.69,-312.621,1230.44
485,0,30.1718,-325.043,1391.73,36.2658,-496.708,1392.39,156.105,-495.848,1392.58,148.834,-315.528,1392.46,9.01839,-324.538,1229.99,15.9763,-497.616,1233.69,176.815,-494.13,1231.58,169.451,-320.311,1230.24
486,0,31.0512,-333.043,1391.92,37.1619,-504.561,1392.51,157.073,-503.759,1392.79,149.693,-322.895,1392.32,9.67487,-332.453,1230.16,16.7076,-505.498,1233.86,177.581,-501.728,1231.79,170.184,-327.936,1230.22
487,0,31.8319,-340.654,1392.05,38.3424,-512.438,1392.93,158.217,-511.357,1392.87,150.534,-330.614,1392.41,10.2931,-340.275,1230.31,17.9662,-512.754,1233.96,178.381,-509.47,1231.7,170.735,-335.778,1230.37
488,0,32.6412,-348.449,1392.37,39.1301,-520.04,1393.31,159.067,-518.958,1393.07,151.209,-338.167,1392.53,10.8375,-348.185,1230.72,18.2742,-521.191,1234.64,179.132,-517.387,1232.01,171.225,-343.391,1230.34
489,0,33.3636,-356.189,1392.77,40.0343,-527.573,1393.79,159.867,-526.487,1393.43,152.026,-345.639,1392.62,11.5354,-355.998,1231,18.8466,-528.966,1235.21,179.481,-524.478,1232.17,171.716,-351.118,1230.42
490,0,34.0449,-363.643,1392.99,40.756,-535.227,1394.28,160.628,-533.88,1393.66,152.684,-353.301,1392.78,11.6955,-363.791,1231.4,19.5116,-536.73,1235.7,180.081,-533.127,1232.68,172.197,-358.939,1230.57
491,0,34.6621,-371.159,1393.33,41.4148,-542.637,1394.91,161.204,-541.493,1394.19,153.333,-360.8,1392.96,12.4629,-371.388,1231.61,19.895,-544.426,1236.3,180.311,-540.23,1232.98,172.708,-366.647,1230.72
492,0,35.3968,-378.366,1393.61,41.7505,-550.091,1395.52,161.698,-548.746,1394.66,154.027,-368.392,1393.27,12.8968,-379.156,1231.96,20.2929,-552.103,1236.93,180.922,-548.217,1233.69,173.307,-374.401,1230.96
493,0,36.004,-386.009,1393.99,42.1583,-557.37,1396.21,162.063,-556.559,1395.52,154.64,-375.826,1393.44,13.5142,-386.886,1232.31,20.513,-559.927,1237.75,181.086,-556.281,1234.24,173.95,-382.396,1231.29
494,0,36.6333,-393.151,1394.26,42.471,-564.715,1396.97,162.265,-564.042,1396.21,155.3,-383.366,1393.8,14.1691,-394.33,1232.58,21.3552,-566.8,1238.13,181.298,-564.089,1235.18,174.506,-390.31,1231.57
495,0,37.1142,-400.444,1394.67,42.61,-571.97,1397.72,162.511,-571.678,1397.08,155.775,-390.826,1394.15,14.6473,-401.987,1233.02,21.5172,-574.439,1238.85,181.52,-571.684,1235.73,175.143,-398.315,1232.02
496,0,37.5455,-407.797,1395.08,42.8383,-579.383,1398.53,162.592,-579.16,1397.79,156.33,-398.644,1394.79,15.2869,-409.516,1233.37,21.3792,-582.619,1239.85,182.056,-580.442,1236.91,175.776,-406.184,1232.51
497,0,38.095,-415.295,1395.74,42.7499,-586.422,1399.01,162.732,-587.037,1398.9,156.785,-406.068,1395.37,15.955,-417.326,1234.13,21.844,-590.051,1240.58,182.149,-588.094,1237.81,176.374,-414.163,1233.37
498,0,38.4435,-422.728,1396.35,43.0417,-594.12,1399.89,162.953,-594.42,1399.62,157.15,-413.777,1396.23,16.5637,-424.605,1234.59,22.0619,-597.679,1241.38,182.68,-595.553,1238.65,176.934,-421.886,1234.31
499,0,38.7968,-430.307,1397.21,43.1836,-601.701,1400.61,163.051,-602.263,1400.74,157.481,-421.633,1397.2,17.0931,-432.34,1235.46,22.5601,-605.101,1241.93,183.165,-603.703,1239.72,177.55,-429.395,1235.03
500,0,39.1386,-438.003,1397.95,43.3326,-609.438,1401.38,163.293,-609.9,1401.49,157.808,-429.367,1398.32,17.7654,-439.792,1236.16,23.4379,-612.22,1242.44,183.65,-610.722,1240.52,178.2,-437.19,1236.35
501,0,39.3733,-445.768,1398.92,43.6784,-617.111,1402.04,163.468,-617.738,1402.55,158.154,-436.994,1399.43,18.3767,-447.314,1237.05,24.0241,-619.677,1243.11,183.931,-618.497,1241.61,178.832,-444.652,1237.53
502,0,39.6215,-453.462,1399.77,43.7824,-624.915,1402.83,163.708,-625.484,1403.32,158.489,-444.798,1400.59,19.0412,-454.858,1237.9,24.0817,-627.804,1244.02,184.457,-625.993,1242.51,179.348,-452.12,1238.64
503,0,40.0475,-461.462,1400.94,44.0346,-632.693,1403.44,163.962,-633.554,1404.44,158.755,-452.743,1401.87,19.66,-462.287,1238.78,25.1168,-634.734,1244.34,185.311,-633.901,1243.61,180.212,-460.218,1240.19
504,0,40.3966,-469.209,1401.77,44.3387,-640.701,1404.16,164.065,-641.28,1405.09,159.137,-460.686,1403.03,20.3478,-469.992,1239.83,25.2008,-642.813,1245.24,185.74,-641.346,1244.46,180.786,-467.605,1241.16
505,0,40.7353,-476.946,1402.63,44.3063,-648.402,1404.7,164.313,-649.69,1406.16,159.588,-468.766,1404.12,21.1846,-477.25,1240.52,26.2401,-649.389,1245.25,186.163,-649.166,1245.34,181.46,-475.264,1242.33
506,0,41.2248,-484.805,1403.47,44.4873,-656.408,1405.39,164.311,-657.499,1406.78,160.008,-476.956,1405.32,21.7447,-484.983,1241.47,26.4803,-657.264,1245.99,186.551,-657.604,1246.26,182.34,-483.663,1243.7
507,0,41.8039,-492.866,1404.33,44.5912,-664.256,1405.84,164.525,-665.964,1407.7,160.504,-484.81,1406.16,22.5524,-492.566,1242.17,26.5632,-665.129,1246.62,186.897,-664.964,1246.74,182.967,-491.251,1244.46
508,0,42.2093,-500.517,1404.99,44.6177,-672.281,1406.34,164.402,-673.842,1408.07,161.034,-493.361,1407.32,23.3111,-499.969,1242.94,27.0933,-672.547,1246.89,187.164,-673.155,1247.69,183.692,-499.043,1245.43
509,0,42.6644,-508.622,1405.78,44.9002,-680.171,1406.61,164.661,-682.435,1408.81,161.504,-501.582,1408.1,23.9028,-507.932,1243.78,27.4092,-680.163,1247.23,187.302,-680.878,1247.99,184.428,-507.31,1246.66
510,0,43.1673,-516.813,1406.5,44.9026,-688.212,1406.84,164.771,-690.426,1409.01,162.05,-509.718,1408.97,24.7634,-515.285,1244.36,27.7934,-687.66,1247.48,187.758,-689.064,1248.68,185.102,-514.973,1247.23
511,0,43.6825,-524.81,1407.09,45.1797,-696.59,1407.17,164.948,-698.965,1409.44,162.492,-517.91,1409.79,25.1793,-523.008,1244.95,28.0611,-695.553,1247.69,188.042,-696.874,1248.95,185.763,-522.952,1248.14
512,0,44.0287,-533.094,1407.74,45.3801,-704.544,1407.2,165.189,-707.239,1409.62,162.854,-526.457,1410.53,26.0157,-530.635,1245.6,28.6526,-703.059,1247.74,188.468,-704.898,1249.33,186.241,-530.804,1248.84
513,0,44.3061,-541.154,1408.24,45.6256,-712.817,1407.24,165.438,-715.388,1409.69,163.188,-534.603,1411.27,26.4187,-538.358,1246.18,28.9504,-710.893,1247.76,188.925,-712.459,1249.46,186.922,-538.757,1249.77
514,0,44.6483,-549.43,1408.78,46.0562,-721.156,1407.3,165.745,-723.838,1410,163.517,-542.656,1411.86,26.8439,-546.066,1246.58,29.4982,-718.487,1247.61,189.306,-720.149,1249.47,187.317,-546.513,1250.44
515,0,44.8874,-557.637,1409.18,46.1672,-729.105,1407.09,165.945,-731.874,1409.97,163.743,-551.167,1412.53,27.4511,-553.905,1247.05,29.8906,-726.362,1247.52,189.99,-728.395,1249.76,187.739,-554.091,1250.87
516,0,45.1207,-565.818,1409.43,46.4367,-737.341,1407.01,166.232,-739.885,1409.82,163.92,-559.121,1412.81,27.8213,-561.615,1247.25,30.3338,-734.073,1247.4,190.174,-735.625,1249.6,188.262,-561.927,1251.37
517,0,45.5117,-573.887,1409.64,46.7012,-745.462,1406.93,166.418,-748.256,1410.01,164.278,-567.042,1413.01,28.2462,-569.354,1247.45,30.705,-741.831,1247.32,190.623,-743.815,1249.91,188.461,-569.508,1251.6
518,0,45.6574,-581.839,1409.68,46.7718,-753.358,1406.75,166.546,-756.195,1409.91,164.67,-575.453,1413.4,28.7347,-577.213,1247.58,31.1693,-749.257,1246.93,190.855,-751.468,1249.77,188.869,-577.279,1251.57
519,0,46.143,-589.873,1409.86,46.969,-761.278,1406.61,166.71,-764.267,1409.77,164.955,-583.373,1413.42,29.1765,-584.923,1247.54,31.2707,-757.382,1247.01,191.114,-759.518,1249.62,189.573,-585.658,1252.02
520,0,46.5506,-597.802,1409.88,47.0169,-769.142,1406.48,166.78,-772.52,1409.78,165.352,-591.587,1413.56,29.5339,-592.87,1247.69,31.4393,-765.055,1246.77,191.262,-767.549,1249.56,189.897,-593.402,1251.93
521,0,46.8278,-605.623,1409.71,47.1417,-777.202,1406.37,166.908,-780.556,1409.55,165.744,-599.591,1413.44,30.0541,-600.399,1247.45,31.5917,-772.867,1246.59,191.381,-775.576,1249.42,190.499,-601.947,1252.11
522,0,47.1398,-613.607,1409.64,47.1587,-784.863,1406,166.912,-788.505,1409.27,165.967,-607.665,1413.37,30.4017,-608.227,1247.4,31.6017,-780.816,1246.49,191.437,-783.603,1249.22,190.62,-609.502,1251.84
523,0,47.3951,-621.611,1409.51,47.2046,-792.962,1405.78,166.99,-796.708,1409.11,166.299,-615.854,1413.35,30.5891,-616.236,1247.33,31.818,-788.451,1246.04,191.702,-791.637,1249.11,191.001,-617.739,1251.86
524,0,47.4166,-629.454,1409.12,47.364,-800.966,1405.44,167.073,-804.716,1408.9,166.325,-623.688,1413.05,30.9473,-623.834,1246.85,31.9845,-796.31,1245.65,191.683,-799.583,1248.82,191.229,-625.562,1251.64
525,0,47.4992,-637.562,1408.91,47.4469,-808.954,1404.99,167.209,-812.605,1408.4,166.362,-631.716,1412.82,30.9565,-631.946,1246.73,32.1016,-804.334,1245.27,192.027,-807.233,1248.4,191.255,-633.093,1251.3
526,0,47.4915,-645.726,1408.63,47.5145,-817.021,1404.47,167.182,-820.6,1407.96,166.261,-639.565,1412.51,31.0473,-639.94,1246.43,32.3864,-812.343,1244.9,192.149,-815.35,1248.16,191.484,-641.424,1251.45
527,0,47.3412,-653.609,1408.13,47.5566,-825.032,1403.99,167.271,-828.803,1407.77,166.268,-647.712,1412.39,31.1462,-647.711,1245.83,32.5259,-820.233,1244.21,192.411,-823.084,1247.76,191.368,-649.162,1251.05
528,0,47.3252,-661.731,1407.76,47.6054,-833.275,1403.54,167.306,-836.761,1407.34,166.187,-655.722,1412.04,31.1096,-655.985,1245.75,32.7012,-828.108,1243.76,192.438,-830.779,1247.13,191.536,-656.661,1250.54
529,0,47.2333,-669.863,1407.47,47.5848,-841.324,1403.03,167.378,-844.873,1406.86,166.051,-663.924,1411.79,31.1191,-663.891,1245.18,32.5904,-836.375,1243.35,192.581,-839.042,1246.97,191.502,-665.333,1250.69
530,0,47.2391,-678.085,1407.02,47.6423,-849.474,1402.5,167.292,-852.854,1406.25,166.088,-671.981,1411.4,31.1972,-671.642,1244.64,33.0195,-843.999,1242.6,192.594,-846.851,1246.42,191.544,-673.112,1250.08
531,0,47.1029,-686.111,1406.46,47.5181,-857.34,1401.81,167.26,-860.921,1405.86,165.967,-679.932,1410.87,31.0358,-679.97,1244.29,32.8192,-852.189,1242.08,192.621,-855.103,1245.97,191.268,-680.855,1249.53
532,0,47.0817,-694.133,1405.95,47.5083,-865.501,1401.38,167.2,-869.184,1405.37,165.874,-688.081,1410.31,30.94,-688.032,1243.83,32.6136,-860.425,1241.71,192.371,-862.944,1245.29,191.372,-689.187,1249.13
533,0,47.0215,-702.316,1405.49,47.4639,-873.744,1400.94,167.215,-877.221,1404.69,165.853,-696.252,1409.81,30.8558,-695.999,1243.14,32.5321,-868.588,1241.22,192.37,-871.283,1244.82,190.962,-697.291,1248.42
534,0,46.9159,-710.571,1405.03,47.4297,-881.916,1400.47,167.168,-885.28,1404.02,165.853,-704.537,1409.24,30.5266,-704.36,1242.77,32.2569,-876.725,1240.65,192.211,-879.305,1244.14,190.812,-705.291,1247.79
535,0,46.8693,-718.735,1404.4,47.4205,-890.067,1399.92,167.178,-893.367,1403.32,165.674,-712.568,1408.45,30.2393,-712.716,1242.34,32.027,-885.034,1240.21,191.884,-887.582,1243.42,190.645,-713.564,1247.14
536,0,46.8093,-726.759,1403.84,47.3198,-898.325,1399.44,167.08,-901.685,1402.71,165.691,-720.712,1407.67,29.9294,-720.841,1241.87,31.775,-893.27,1239.82,191.513,-895.657,1242.63,190.169,-721.885,1246.37
537,0,46.7252,-735.275,1403.57,47.3606,-906.63,1399.01,167.165,-910.005,1402.07,165.555,-729.047,1407.12,29.535,-729.122,1241.38,31.3516,-901.669,1239.4,191.251,-904.123,1242.13,189.643,-729.898,1245.51
538,0,46.5561,-743.691,1403.23,47.3724,-915.107,1398.69,167.082,-918.302,1401.48,165.514,-737.559,1406.66,28.9639,-737.622,1241.18,31.0423,-910.002,1239.04,190.907,-912.395,1241.34,189.264,-738.203,1244.88
539,0,46.3881,-751.999,1402.77,47.3217,-923.588,1398.29,167.087,-926.622,1400.73,165.228,-745.665,1405.96,28.4027,-745.972,1240.79,30.6475,-918.407,1238.66,190.557,-920.455,1240.55,188.911,-746.638,1244.37
540,0,46.2406,-760.669,1402.61,47.2133,-931.904,1397.82,166.986,-934.963,1400.04,165.114,-754.008,1405.34,27.9178,-754.38,1240.57,30.1084,-926.952,1238.39,190.158,-929.126,1240.06,188.116,-754.597,1243.65
541,0,46.006,-769.189,1402.38,47.0609,-940.42,1397.41,166.914,-943.496,1399.55,164.826,-762.448,1404.86,27.3056,-762.804,1240.31,29.6628,-935.268,1237.97,189.565,-937.263,1239.32,187.453,-763.077,1242.98
542,0,45.6537,-777.69,1402.11,46.9117,-949.076,1397.27,166.622,-951.972,1398.98,164.57,-771.21,1404.65,26.5822,-771.428,1240.17,29.2344,-943.702,1237.58,189.045,-945.661,1238.83,186.901,-771.563,1242.71
543,0,45.2292,-786.331,1402,46.6404,-957.746,1396.94,166.509,-960.435,1398.61,164.043,-779.526,1404.18,26.0546,-779.953,1240.11,28.6285,-952.464,1237.64,188.64,-954.245,1238.46,186.16,-779.77,1242.29
544,0,44.7757,-794.937,1401.9,46.2931,-966.23,1396.63,166.216,-968.819,1398.04,163.574,-787.982,1403.87,25.2994,-788.25,1239.9,28.1957,-960.794,1237.13,188.213,-962.346,1237.91,185.773,-788.35,1242.16
545,0,44.1495,-803.513,1401.81,46.0545,-974.882,1396.48,165.834,-977.23,1397.7,162.946,-796.433,1403.75,24.6439,-796.846,1239.98,27.751,-969.202,1236.94,187.542,-970.603,1237.46,184.77,-796.228,1241.71
546,0,43.498,-812.19,1401.77,45.7798,-983.606,1396.44,165.518,-985.601,1397.29,162.297,-804.758,1403.45,23.5885,-805.241,1239.73,27.0201,-977.964,1237.04,187.081,-979.061,1237.36,183.773,-804.466,1241.49
547,0,42.7839,-820.686,1401.69,45.3389,-992.114,1396.29,165.115,-993.99,1397.06,161.599,-812.986,1403.01,22.3484,-814.054,1239.97,26.2506,-986.451,1236.81,186.306,-986.929,1236.59,182.728,-813.026,1241.17
548,0,41.9803,-829.131,1401.61,44.8064,-1000.57,1396.13,164.61,-1002.19,1396.59,160.744,-821.3,1402.75,21.2806,-822.638,1239.92,25.6767,-994.572,1236.54,185.38,-995.385,1236.32,181.483,-821.194,1240.69
549,0,41.23,-837.568,1401.56,44.1336,-1008.87,1396.04,163.971,-1010.53,1396.4,160.013,-829.62,1402.43,20.1594,-831.135,1239.87,24.5269,-1003.41,1236.7,184.53,-1003.93,1236.18,180.268,-829.324,1240.22
550,0,40.3799,-845.865,1401.34,43.3467,-1017.27,1396.1,163.17,-1018.83,1396.18,159.195,-837.925,1402.17,19.3092,-839.302,1239.6,23.5874,-1011.64,1236.65,183.436,-1011.95,1235.66,179.533,-838.207,1240.21
551,0,39.5737,-854.116,1401.32,42.4986,-1025.46,1396.09,162.319,-1027.06,1396.19,158.373,-846.09,1402.04,18.5295,-847.414,1239.34,22.6558,-1020.02,1236.66,182.592,-1020.64,1236.02,178.592,-846.377,1239.98
