Trajectories
100
,,box:segment11,,,box:segment12,,,box:segment13,,,box:segment14,,,box:segment23,,,box:segment24,,,box:segment33,,,box:segment43,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
324,0,111.195,-68.5847,199.756,-70.0138,-69.5102,198.904,-66.2887,50.3715,199.719,105.328,50.5233,200.801,-65.0623,71.0402,39.302,108.531,71.5255,36.7414,-67.6703,-87.5326,36.2131,106.415,-85.612,35.7179
325,0,111.196,-68.597,199.769,-70.0096,-69.5081,198.926,-66.2877,50.3784,199.726,105.321,50.4937,200.794,-65.0801,71.0416,39.287,108.531,71.5619,36.7787,-67.6802,-87.5404,36.2049,106.415,-85.6562,35.761
326,0,111.198,-68.5775,199.761,-70.0124,-69.5022,198.91,-66.2889,50.3805,199.732,105.332,50.5036,200.798,-65.0474,71.0597,39.2948,108.516,71.5573,36.775,-67.6799,-87.5592,36.2282,106.426,-85.6198,35.7084
327,0,111.21,-68.5804,199.775,-70.0262,-69.5063,198.921,-66.2826,50.3649,199.713,105.313,50.5051,200.802,-65.0778,71.0469,39.3269,108.54,71.5727,36.787,-67.7077,-87.5245,36.2006,106.417,-85.6063,35.7219
328,0,111.197,-68.6,199.755,-70.0322,-69.5127,198.907,-66.2946,50.3677,199.72,105.316,50.5193,200.783,-65.0758,71.034,39.3085,108.525,71.5259,36.7317,-67.6776,-87.5406,36.202,106.408,-85.6031,35.7157
329,0,111.206,-68.5909,199.772,-69.9936,-69.5002,198.918,-66.2911,50.3718,199.722,105.337,50.5019,200.808,-65.076,71.0189,39.2641,108.52,71.6085,36.843,-67.7067,-87.5789,36.2151,106.406,-85.6462,35.7534
330,0,111.204,-68.5826,199.756,-70.0117,-69.4958,198.92,-66.2856,50.3821,199.717,105.32,50.5062,200.799,-65.065,71.0282,39.2904,108.534,71.5743,36.7909,-67.6923,-87.5367,36.2002,106.395,-85.6271,35.7226
331,0,111.186,-68.5999,199.764,-70.0094,-69.4966,198.931,-66.2826,50.3858,199.719,105.335,50.5174,200.807,-65.0524,71.0047,39.2543,108.534,71.5319,36.7508,-67.7026,-87.5222,36.163,106.422,-85.6253,35.7138
332,0,111.2,-68.5961,199.763,-70.0185,-69.5012,198.907,-66.285,50.3607,199.725,105.314,50.4903,200.794,-65.0675,70.9965,39.2774,108.532,71.521,36.7297,-67.6785,-87.5297,36.1523,106.428,-85.6824,35.7536
333,0,111.193,-68.5889,199.765,-70.0021,-69.488,198.902,-66.291,50.4072,199.706,105.324,50.4927,200.786,-65.0894,71.0418,39.2986,108.519,71.5351,36.7448,-67.6982,-87.5293,36.1939,106.41,-85.6305,35.7252
334,0,111.188,-68.5996,199.786,-70.0202,-69.494,198.912,-66.2974,50.3599,199.722,105.331,50.5103,200.81,-65.0719,71.0659,39.3001,108.514,71.5949,36.8051,-67.6945,-87.5754,36.2451,106.397,-85.6207,35.7239
335,0,111.202,-68.6008,199.754,-70.023,-69.4886,198.913,-66.2879,50.3723,199.726,105.324,50.5041,200.786,-65.0819,71.0644,39.3147,108.534,71.5553,36.7593,-67.6633,-87.5318,36.1629,106.405,-85.6047,35.7304
336,0,111.206,-68.5852,199.758,-70.0062,-69.496,198.932,-66.2933,50.3748,199.718,105.32,50.4933,200.804,-65.0796,71.0187,39.292,108.54,71.5314,36.7547,-67.6924,-87.4987,36.1854,106.422,-85.5692,35.7054
337,0,111.202,-68.5924,199.756,-70.013,-69.502,198.916,-66.2782,50.3904,199.704,105.324,50.5191,200.786,-65.0672,71.0646,39.3276,108.529,71.5329,36.7662,-67.6824,-87.549,36.1848,106.406,-85.6018,35.7206
338,0,111.196,-68.5856,199.767,-70.0228,-69.5034,198.918,-66.2843,50.3664,199.727,105.321,50.5355,200.791,-65.0614,71.019,39.2721,108.533,71.5599,36.7568,-67.6801,-87.5417,36.1715,106.424,-85.6484,35.7395
339,0,111.187,-68.5903,199.751,-70.0135,-69.504,198.917,-66.2847,50.3816,199.72,105.309,50.51,200.799,-65.0593,71.0572,39.3145,108.518,71.5313,36.7413,-67.6891,-87.5749,36.2432,106.4,-85.6223,35.7385
340,0,111.186,-68.592,199.775,-70.0174,-69.5066,198.906,-66.2951,50.376,199.71,105.318,50.5141,200.791,-65.0854,71.0038,39.2578,108.503,71.5283,36.7625,-67.681,-87.5266,36.1748,106.407,-85.6953,35.8005
341,0,111.203,-68.5784,199.781,-70.0139,-69.501,198.909,-66.2932,50.3759,199.706,105.328,50.5036,200.771,-65.0787,71.0862,39.3167,108.519,71.5372,36.756,-67.6839,-87.5464,36.1924,106.419,-85.6774,35.7754
342,0,111.192,-68.5984,199.778,-70.0045,-69.496,198.93,-66.2928,50.384,199.74,105.323,50.4926,200.773,-65.0862,71.0222,39.2739,108.521,71.5321,36.762,-67.6809,-87.5362,36.1616,106.402,-85.6436,35.7497
343,0,111.206,-68.5879,199.763,-70.0248,-69.5014,198.917,-66.2977,50.3625,199.721,105.315,50.5123,200.793,-65.0794,71.0661,39.3013,108.514,71.543,36.7679,-67.6837,-87.5718,36.2085,106.41,-85.64,35.7348
344,0,111.186,-68.609,199.765,-70.0047,-69.5006,198.917,-66.2971,50.3674,199.719,105.325,50.503,200.803,-65.0859,71.075,39.2976,108.506,71.564,36.8138,-67.6979,-87.4931,36.136,106.403,-85.6366,35.72
345,0,111.208,-68.5983,199.759,-70.0257,-69.5027,198.933,-66.2907,50.3603,199.722,105.326,50.5134,200.784,-65.0947,71.0141,39.2531,108.535,71.5616,36.7709,-67.6945,-87.4844,36.1515,106.421,-85.6446,35.7454
346,0,111.186,-68.6008,199.786,-70.0187,-69.5039,198.913,-66.287,50.3652,199.73,105.331,50.517,200.784,-65.0873,71.0046,39.2611,108.533,71.5657,36.7942,-67.6756,-87.5518,36.1979,106.398,-85.655,35.7604
347,0,111.201,-68.5723,199.776,-70.005,-69.4915,198.902,-66.283,50.3816,199.744,105.316,50.5213,200.805,-65.0754,71.08,39.3295,108.536,71.515,36.7276,-67.6894,-87.5742,36.2265,106.406,-85.6426,35.7303
348,0,111.191,-68.6195,199.771,-70.0129,-69.5118,198.902,-66.3,50.3834,199.713,105.317,50.4951,200.789,-65.0589,71.0434,39.2896,108.523,71.5607,36.7739,-67.6883,-87.4974,36.1768,106.391,-85.6576,35.7504
349,0,111.205,-68.6092,199.762,-70.0148,-69.4985,198.918,-66.2983,50.3756,199.726,105.324,50.5181,200.788,-65.0811,71.0445,39.289,108.538,71.5183,36.7477,-67.6825,-87.5524,36.1981,106.406,-85.6559,35.7698
350,0,111.186,-68.6139,199.772,-70.0164,-69.51,198.911,-66.2893,50.3746,199.724,105.329,50.5148,200.796,-65.0794,71.0303,39.2727,108.515,71.5394,36.7624,-67.6636,-87.5185,36.1636,106.398,-85.6084,35.7206
351,0,111.195,-68.5983,199.772,-70.001,-69.4974,198.924,-66.2901,50.371,199.707,105.323,50.526,200.791,-65.062,71.0305,39.2935,108.516,71.5873,36.8268,-67.6583,-87.5258,36.1888,106.404,-85.5992,35.6915
352,0,111.196,-68.5807,199.767,-70.0174,-69.5012,198.922,-66.2815,50.3827,199.727,105.328,50.5011,200.786,-65.0743,71.0384,39.2892,108.521,71.5354,36.7514,-67.7019,-87.5297,36.173,106.42,-85.6235,35.7409
353,0,111.193,-68.567,199.765,-70.0214,-69.5207,198.915,-66.2861,50.3662,199.729,105.313,50.5083,200.798,-65.076,71.0642,39.2991,108.548,71.5152,36.7723,-67.689,-87.551,36.2117,106.398,-85.6786,35.7695
354,0,111.191,-68.6029,199.765,-70.0096,-69.5032,198.927,-66.2872,50.3583,199.718,105.323,50.4967,200.8,-65.0621,71.0209,39.2738,108.521,71.5504,36.7754,-67.6795,-87.525,36.1881,106.417,-85.6065,35.7215
355,0,111.188,-68.5947,199.772,-70.0262,-69.4796,198.914,-66.2831,50.3756,199.718,105.323,50.4968,200.795,-65.0756,70.9944,39.2429,108.534,71.5567,36.7777,-67.6813,-87.542,36.2121,106.377,-85.6118,35.7067
356,0,111.207,-68.5909,199.768,-70.0106,-69.4929,198.889,-66.2892,50.3817,199.737,105.324,50.5203,200.822,-65.0885,71.0313,39.287,108.518,71.4911,36.7338,-67.6849,-87.5224,36.1785,106.4,-85.6875,35.785
357,0,111.196,-68.5947,199.774,-70.0054,-69.4998,198.931,-66.2918,50.3769,199.737,105.32,50.5105,200.781,-65.0727,71.0362,39.2808,108.52,71.5617,36.806,-67.682,-87.5456,36.1748,106.396,-85.6473,35.7486
358,0,111.195,-68.5879,199.792,-70.0081,-69.4996,198.922,-66.2715,50.3604,199.721,105.32,50.498,200.802,-65.0669,71.0179,39.2535,108.562,71.5341,36.7731,-67.6931,-87.5144,36.2114,106.393,-85.6894,35.7836
359,0,111.199,-68.567,199.777,-70.0172,-69.502,198.938,-66.2822,50.3851,199.725,105.323,50.4939,200.802,-65.0858,71.0337,39.2771,108.524,71.5306,36.7613,-67.6861,-87.5014,36.1435,106.412,-85.6344,35.7468
360,0,111.206,-68.5745,199.757,-70.0186,-69.4968,198.918,-66.2923,50.3793,199.743,105.324,50.528,200.777,-65.0792,71.0113,39.271,108.517,71.5232,36.7468,-67.7034,-87.5233,36.1959,106.418,-85.6242,35.7066
361,0,111.197,-68.581,199.768,-70.0265,-69.5059,198.9,-66.3061,50.3677,199.696,105.31,50.4995,200.782,-65.0765,71.0381,39.2842,108.535,71.547,36.7653,-67.7105,-87.5185,36.1603,106.432,-85.596,35.704
362,0,111.2,-68.5885,199.768,-70.0142,-69.49,198.917,-66.2858,50.3696,199.727,105.32,50.5146,200.79,-65.0741,71.0239,39.2803,108.531,71.5445,36.7686,-67.6986,-87.5556,36.1997,106.416,-85.6304,35.7386
363,0,111.197,-68.5987,199.759,-70.0137,-69.5149,198.912,-66.2993,50.3852,199.716,105.32,50.5071,200.797,-65.08,71.0346,39.2812,108.535,71.4926,36.7048,-67.6746,-87.5639,36.2265,106.415,-85.6024,35.7
364,0,111.201,-68.5952,199.761,-70.022,-69.506,198.913,-66.2888,50.3698,199.723,105.319,50.507,200.781,-65.0651,71.0375,39.2787,108.526,71.5403,36.7704,-67.6939,-87.519,36.1804,106.38,-85.6802,35.7701
365,0,111.199,-68.5883,199.771,-70.0189,-69.4955,198.922,-66.2822,50.366,199.723,105.329,50.508,200.794,-65.0783,71.0364,39.2903,108.521,71.5108,36.7405,-67.6939,-87.5483,36.1888,106.404,-85.668,35.7506
366,0,111.187,-68.5949,199.768,-70.0079,-69.5057,198.921,-66.2833,50.3815,199.727,105.319,50.5011,200.796,-65.0897,71.0706,39.3261,108.519,71.5394,36.7574,-67.6797,-87.5334,36.1764,106.396,-85.6649,35.7613
367,0,111.199,-68.5855,199.759,-70.0184,-69.4907,198.931,-66.2949,50.3579,199.727,105.313,50.5118,200.787,-65.0804,71.0196,39.2368,108.537,71.5474,36.758,-67.6923,-87.5182,36.1704,106.407,-85.6391,35.7407
368,0,111.207,-68.5872,199.773,-70.0139,-69.4965,198.906,-66.2879,50.3824,199.715,105.326,50.5157,200.793,-65.0634,71.0335,39.2803,108.517,71.5128,36.7162,-67.6834,-87.4997,36.1982,106.418,-85.6376,35.7346
369,0,111.206,-68.591,199.78,-70.0231,-69.5037,198.924,-66.284,50.3813,199.711,105.33,50.5135,200.81,-65.0658,71.0782,39.3248,108.54,71.541,36.7794,-67.6824,-87.5307,36.1696,106.408,-85.6262,35.7323
370,0,111.195,-68.5754,199.762,-70.0036,-69.5013,198.906,-66.3012,50.3825,199.738,105.32,50.5032,200.805,-65.0923,71.0208,39.2865,108.526,71.5428,36.7482,-67.6787,-87.5733,36.2022,106.406,-85.6674,35.7656
371,0,111.197,-68.5851,199.758,-70.0026,-69.491,198.911,-66.2911,50.37,199.723,105.313,50.5151,200.798,-65.0758,70.9982,39.2555,108.517,71.571,36.7741,-67.7058,-87.5321,36.191,106.424,-85.6454,35.7547
372,0,111.189,-68.5904,199.767,-70.0156,-69.5035,198.913,-66.2774,50.378,199.71,105.317,50.5089,200.773,-65.0846,71.0677,39.2899,108.534,71.5538,36.7886,-67.6967,-87.5005,36.1505,106.419,-85.6305,35.7471
373,0,111.2,-68.5899,199.768,-70.0144,-69.5023,198.907,-66.3051,50.3725,199.711,105.328,50.5319,200.779,-65.0793,71.0347,39.2567,108.517,71.4808,36.7024,-67.6934,-87.5347,36.1701,106.409,-85.6493,35.7324
374,0,111.195,-68.5992,199.777,-70.0185,-69.519,198.91,-66.2889,50.3803,199.701,105.319,50.5129,200.811,-65.0649,71.0768,39.3167,108.548,71.5712,36.7753,-67.6825,-87.5425,36.1753,106.418,-85.6486,35.7337
375,0,111.2,-68.5969,199.755,-70.019,-69.4834,198.924,-66.2988,50.362,199.728,105.33,50.4949,200.809,-65.0755,71.0508,39.2933,108.525,71.5434,36.757,-67.6922,-87.5099,36.1825,106.391,-85.6214,35.7238
376,0,111.194,-68.6055,199.751,-70.0066,-69.482,198.91,-66.279,50.3749,199.735,105.342,50.5186,200.791,-65.0709,71.0314,39.2765,108.522,71.5601,36.7873,-67.6831,-87.5061,36.1463,106.399,-85.6283,35.7065
377,0,111.189,-68.6057,199.778,-70.0193,-69.5176,198.929,-66.2906,50.3845,199.728,105.314,50.5197,200.793,-65.0744,71.0683,39.3232,108.524,71.51,36.7154,-67.6886,-87.5382,36.1943,106.397,-85.6503,35.7433
378,0,111.197,-68.6005,199.766,-70.0108,-69.5071,198.908,-66.2897,50.3803,199.724,105.328,50.5034,200.784,-65.0914,71.0433,39.275,108.537,71.5631,36.7486,-67.7037,-87.5836,36.2272,106.413,-85.6236,35.7324
379,0,111.181,-68.581,199.777,-70.0138,-69.4864,198.899,-66.2838,50.3566,199.721,105.322,50.5142,200.772,-65.0728,71.0628,39.3076,108.527,71.5213,36.7677,-67.6991,-87.526,36.2315,106.405,-85.6554,35.7563
380,0,111.2,-68.5999,199.769,-70.0142,-69.4993,198.899,-66.2776,50.3645,199.733,105.319,50.5162,200.794,-65.059,71.0506,39.2898,108.524,71.5445,36.7688,-67.6916,-87.5369,36.1857,106.409,-85.6783,35.7724
381,0,111.196,-68.5893,199.76,-70.0052,-69.4918,198.909,-66.2734,50.377,199.716,105.336,50.5184,200.8,-65.0744,71.0545,39.3025,108.539,71.5686,36.8068,-67.6934,-87.5882,36.248,106.41,-85.6353,35.6961
382,0,111.186,-68.5828,199.775,-70.012,-69.5105,198.926,-66.3011,50.3619,199.719,105.314,50.5296,200.784,-65.082,71.0193,39.2736,108.536,71.5568,36.7955,-67.7002,-87.5378,36.1876,106.396,-85.6043,35.7031
383,0,111.195,-68.5826,199.77,-70.0015,-69.498,198.907,-66.2929,50.3612,199.728,105.329,50.501,200.798,-65.0711,71.0405,39.3038,108.515,71.5187,36.7583,-67.6767,-87.5195,36.16,106.392,-85.6626,35.7476
384,0,111.191,-68.6116,199.772,-70.0048,-69.5048,198.925,-66.2938,50.3873,199.727,105.333,50.5146,200.806,-65.0773,71.0711,39.3194,108.535,71.5343,36.7662,-67.6975,-87.5063,36.1512,106.423,-85.5949,35.7216
385,0,111.183,-68.6075,199.77,-70.0288,-69.5072,198.922,-66.2987,50.3837,199.728,105.311,50.5203,200.79,-65.0643,71.0502,39.3121,108.539,71.5422,36.7817,-67.6897,-87.5488,36.2079,106.411,-85.6434,35.7635
386,0,111.185,-68.5752,199.777,-70.0006,-69.5188,198.922,-66.2981,50.3577,199.73,105.319,50.5056,200.807,-65.0565,71.0175,39.2779,108.525,71.5248,36.7647,-67.6728,-87.5443,36.1973,106.412,-85.669,35.7861
387,0,111.185,-68.5965,199.761,-70.0185,-69.5085,198.897,-66.2872,50.3706,199.731,105.33,50.5271,200.79,-65.0678,71.0631,39.3399,108.534,71.5123,36.7441,-67.6877,-87.53,36.1801,106.419,-85.6318,35.7349
388,0,111.193,-68.5921,199.76,-70.0244,-69.4959,198.906,-66.2878,50.364,199.709,105.332,50.4916,200.791,-65.0801,71.0665,39.3021,108.526,71.5063,36.7324,-67.6784,-87.5204,36.1825,106.418,-85.615,35.7337
389,0,111.191,-68.5788,199.782,-70.0166,-69.5301,198.921,-66.2769,50.3562,199.723,105.323,50.504,200.776,-65.1015,71.039,39.2876,108.524,71.5394,36.763,-67.6749,-87.5119,36.1678,106.403,-85.6752,35.7647
390,0,111.194,-68.5931,199.762,-70.016,-69.494,198.896,-66.2911,50.3529,199.722,105.307,50.5085,200.796,-65.0717,71.0466,39.3093,108.54,71.5499,36.7664,-67.6803,-87.5277,36.1846,106.405,-85.6451,35.7522
391,0,111.186,-68.5815,199.779,-70.0198,-69.5016,198.924,-66.2931,50.3595,199.712,105.334,50.5071,200.787,-65.0691,71.0468,39.298,108.516,71.4992,36.7266,-67.6926,-87.5378,36.1815,106.41,-85.6324,35.733
392,0,111.185,-68.5996,199.747,-69.9881,-69.4879,198.903,-66.2968,50.3513,199.723,105.308,50.4851,200.806,-65.0685,70.9851,39.2607,108.528,71.5056,36.7363,-67.6703,-87.5548,36.1934,106.398,-85.6404,35.7639
393,0,111.189,-68.6025,199.766,-70.0176,-69.5009,198.914,-66.2924,50.3746,199.72,105.323,50.5233,200.805,-65.0811,71.0056,39.2538,108.537,71.5117,36.7356,-67.6921,-87.4694,36.1287,106.404,-85.6469,35.7503
394,0,111.2,-68.5833,199.784,-70.0113,-69.4846,198.915,-66.2891,50.3774,199.727,105.33,50.5178,200.794,-65.0859,71.0281,39.2786,108.522,71.4804,36.7051,-67.6906,-87.4972,36.1512,106.424,-85.6406,35.753
395,0,111.182,-68.5828,199.784,-70.0182,-69.5011,198.899,-66.2847,50.3733,199.719,105.337,50.5137,200.773,-65.0859,71.0071,39.237,108.505,71.5617,36.7698,-67.6944,-87.5375,36.1934,106.428,-85.6303,35.7412
396,0,111.195,-68.5728,199.76,-70.0006,-69.5045,198.925,-66.301,50.3605,199.719,105.332,50.5154,200.799,-65.0748,71.0373,39.2588,108.515,71.5844,36.7984,-67.6991,-87.5437,36.2089,106.419,-85.634,35.7333
397,0,111.185,-68.5884,199.756,-70.0134,-69.4852,198.922,-66.2825,50.3867,199.726,105.328,50.4998,200.795,-65.0833,71.0736,39.3062,108.52,71.5496,36.7574,-67.6846,-87.5436,36.1881,106.409,-85.6288,35.7226
398,0,111.206,-68.5883,199.788,-70.0247,-69.4948,198.91,-66.2899,50.3658,199.709,105.313,50.5068,200.808,-65.0729,71.0204,39.2483,108.524,71.5481,36.7452,-67.6984,-87.5178,36.1662,106.414,-85.6014,35.7011
399,0,111.191,-68.5934,199.775,-70.0239,-69.5037,198.909,-66.2987,50.3492,199.727,105.339,50.5152,200.794,-65.0771,71.0253,39.2494,108.523,71.5449,36.7549,-67.6899,-87.5068,36.1586,106.421,-85.6082,35.742
400,0,111.201,-68.6036,199.755,-70.0084,-69.5019,198.909,-66.2971,50.358,199.72,105.314,50.521,200.795,-65.0848,71.0334,39.2837,108.544,71.5312,36.741,-67.6674,-87.5017,36.1409,106.416,-85.6684,35.7538
401,0,111.191,-68.5952,199.762,-70.0149,-69.4806,198.917,-66.2977,50.3621,199.715,105.329,50.5112,200.775,-65.0786,71.0084,39.2457,108.533,71.5349,36.7295,-67.6659,-87.5612,36.2127,106.41,-85.6407,35.743
402,0,111.185,-68.5936,199.788,-70.0157,-69.4933,198.93,-66.283,50.363,199.719,105.324,50.5161,200.786,-65.0646,71.0553,39.2853,108.526,71.5645,36.7611,-67.6952,-87.543,36.2028,106.384,-85.6675,35.7507
403,0,111.194,-68.6005,199.767,-70.0037,-69.4941,198.914,-66.2806,50.372,199.701,105.331,50.5338,200.783,-65.0737,71.1106,39.3613,108.525,71.5925,36.7952,-67.688,-87.5627,36.2103,106.39,-85.6712,35.7584
404,0,111.204,-68.5834,199.77,-70.0112,-69.5135,198.905,-66.2801,50.3823,199.724,105.318,50.4979,200.774,-65.0794,71.0658,39.314,108.529,71.5769,36.8034,-67.6892,-87.5384,36.2214,106.414,-85.6035,35.7069
405,0,111.198,-68.5636,199.777,-70.0185,-69.4912,198.904,-66.2886,50.3812,199.714,105.328,50.5045,200.801,-65.085,71.062,39.2926,108.526,71.5438,36.7403,-67.7009,-87.5647,36.2213,106.402,-85.6312,35.7326
406,0,111.184,-68.5966,199.776,-70.0194,-69.4973,198.902,-66.2929,50.3715,199.709,105.32,50.5275,200.781,-65.0876,71.0243,39.2715,108.523,71.569,36.7612,-67.6945,-87.5601,36.2326,106.419,-85.6865,35.7968
407,0,111.193,-68.5694,199.77,-70.0106,-69.4958,198.912,-66.2913,50.3677,199.707,105.325,50.5205,200.778,-65.0671,71.0664,39.2985,108.522,71.6038,36.806,-67.6936,-87.5281,36.1754,106.409,-85.6512,35.7367
408,0,111.203,-68.5852,199.752,-70.0105,-69.4924,198.918,-66.2716,50.3823,199.706,105.327,50.509,200.798,-65.0683,71.045,39.2952,108.514,71.5445,36.7486,-67.6818,-87.5518,36.2131,106.393,-85.6051,35.7094
409,0,111.192,-68.5881,199.755,-70.0094,-69.5191,198.931,-66.2951,50.3809,199.722,105.337,50.518,200.793,-65.0979,71.0383,39.2912,108.532,71.5594,36.7911,-67.6969,-87.5099,36.1661,106.407,-85.6557,35.7641
410,0,111.186,-68.5929,199.777,-70.0204,-69.487,198.918,-66.2787,50.3815,199.714,105.322,50.5204,200.773,-65.0797,71.0737,39.2999,108.53,71.5396,36.7434,-67.7041,-87.4852,36.1439,106.389,-85.6571,35.7697
411,0,111.197,-68.5709,199.766,-70.0022,-69.5104,198.93,-66.279,50.3701,199.719,105.332,50.5155,200.795,-65.0664,71.038,39.2713,108.541,71.5379,36.7503,-67.6885,-87.5779,36.2528,106.39,-85.6043,35.6835
412,0,111.203,-68.5897,199.79,-70.0148,-69.4973,198.911,-66.292,50.3997,199.722,105.324,50.5079,200.793,-65.0572,71.0929,39.3005,108.53,71.4955,36.7169,-67.6844,-87.5308,36.1902,106.399,-85.6484,35.7414
413,0,111.197,-68.6111,199.769,-70.0148,-69.5058,198.896,-66.2851,50.3758,199.728,105.328,50.524,200.798,-65.0498,71.0229,39.2698,108.536,71.5355,36.7329,-67.6872,-87.5371,36.2035,106.407,-85.6583,35.7666
414,0,111.201,-68.5694,199.77,-70.0118,-69.5113,198.915,-66.2725,50.3945,199.71,105.329,50.5054,200.79,-65.0657,71.0809,39.3358,108.52,71.5516,36.7575,-67.6838,-87.5489,36.2281,106.404,-85.6592,35.7484
415,0,111.2,-68.5847,199.773,-70.0069,-69.4872,198.913,-66.2877,50.3705,199.717,105.339,50.518,200.793,-65.0826,71.0051,39.2407,108.525,71.5478,36.7709,-67.7025,-87.5074,36.1599,106.4,-85.6101,35.7121
416,0,111.198,-68.5947,199.752,-70.0141,-69.4841,198.907,-66.2776,50.3882,199.725,105.329,50.4977,200.781,-65.0816,71.0302,39.2739,108.535,71.5202,36.7596,-67.681,-87.57,36.2323,106.397,-85.6862,35.7812
417,0,111.196,-68.5824,199.754,-70.0058,-69.4889,198.915,-66.2889,50.3857,199.723,105.321,50.5082,200.783,-65.0764,71.0795,39.3466,108.516,71.5203,36.7559,-67.687,-87.5309,36.2101,106.425,-85.662,35.7573
418,0,111.178,-68.5888,199.76,-70.0163,-69.4927,198.912,-66.2907,50.3921,199.725,105.318,50.4944,200.789,-65.0897,70.9988,39.2691,108.565,71.5266,36.7557,-67.6881,-87.5627,36.2069,106.396,-85.6478,35.768
419,0,111.201,-68.5749,199.755,-70.0149,-69.4955,198.911,-66.2875,50.3671,199.721,105.319,50.5106,200.791,-65.0831,71.029,39.2932,108.536,71.5207,36.7402,-67.6594,-87.5347,36.1858,106.399,-85.6154,35.7187
420,0,111.177,-68.6166,199.765,-70.0065,-69.4817,198.923,-66.29,50.3749,199.712,105.328,50.4835,200.779,-65.0656,71.0195,39.2566,108.549,71.5474,36.7608,-67.6962,-87.5087,36.1713,106.421,-85.651,35.7486
421,0,111.196,-68.594,199.773,-70.0085,-69.5041,198.893,-66.2856,50.3736,199.73,105.324,50.4983,200.8,-65.0792,70.9956,39.2374,108.533,71.5188,36.7346,-67.6693,-87.5183,36.1552,106.408,-85.6491,35.7417
422,0,111.187,-68.5965,199.762,-70.0142,-69.5026,198.909,-66.2857,50.3646,199.726,105.335,50.517,200.805,-65.0615,71.0466,39.3049,108.525,71.5634,36.7906,-67.6825,-87.5211,36.1909,106.41,-85.636,35.7309
423,0,111.189,-68.5922,199.775,-70.031,-69.4922,198.923,-66.2832,50.3803,199.727,105.318,50.5034,200.78,-65.0795,71.0309,39.2901,108.547,71.533,36.7656,-67.7009,-87.5346,36.2091,106.405,-85.6371,35.7325
424,0,111.181,-68.6079,199.753,-70.0159,-69.4869,198.919,-66.2957,50.3682,199.737,105.325,50.5027,200.786,-65.0779,71.0628,39.2968,108.543,71.5536,36.7625,-67.6922,-87.5239,36.1915,106.405,-85.6663,35.7855
425,0,111.195,-68.5921,199.784,-70.0101,-69.506,198.924,-66.287,50.3718,199.723,105.335,50.4801,200.801,-65.0818,71.0367,39.2968,108.522,71.5447,36.7587,-67.6848,-87.5603,36.2001,106.397,-85.6516,35.735
426,0,111.194,-68.5942,199.77,-70.0017,-69.4995,198.914,-66.285,50.3797,199.724,105.336,50.5071,200.766,-65.0799,71.0036,39.2636,108.521,71.5608,36.7962,-67.6925,-87.5112,36.1792,106.385,-85.6277,35.7428
427,0,111.203,-68.6072,199.766,-70.0063,-69.5123,198.929,-66.2859,50.3597,199.728,105.323,50.5289,200.794,-65.0628,71.0082,39.2727,108.535,71.5074,36.7298,-67.6849,-87.5383,36.2046,106.401,-85.6348,35.7413
428,0,111.192,-68.6019,199.783,-70.0075,-69.4943,198.909,-66.2903,50.3447,199.731,105.324,50.5235,200.796,-65.0917,70.9903,39.2524,108.528,71.5459,36.7709,-67.6977,-87.5604,36.2127,106.405,-85.6494,35.7429
429,0,111.207,-68.5967,199.757,-70.0157,-69.4982,198.929,-66.2706,50.3637,199.72,105.297,50.4893,200.807,-65.0828,71.0262,39.2752,108.533,71.5241,36.7589,-67.6933,-87.5768,36.2285,106.406,-85.627,35.6997
430,0,111.187,-68.6175,199.761,-70.0126,-69.4877,198.916,-66.2777,50.3532,199.717,105.313,50.4859,200.799,-65.0596,71.0371,39.275,108.517,71.5369,36.7559,-67.7003,-87.5152,36.175,106.39,-85.636,35.7448
431,0,111.201,-68.5969,199.789,-70.017,-69.4944,198.917,-66.2904,50.345,199.732,105.312,50.513,200.799,-65.0909,71.0038,39.2541,108.534,71.5198,36.7426,-67.6919,-87.5425,36.197,106.4,-85.6374,35.7527
432,0,111.192,-68.6023,199.783,-70.0126,-69.5067,198.927,-66.2803,50.3733,199.727,105.33,50.4949,200.785,-65.0666,71.0443,39.2902,108.546,71.5348,36.7822,-67.6812,-87.5605,36.2491,106.416,-85.6528,35.7518
433,0,111.191,-68.61,199.784,-70.0231,-69.4994,198.912,-66.2857,50.3714,199.723,105.325,50.4944,200.8,-65.0735,71.0121,39.2621,108.516,71.5434,36.7651,-67.701,-87.5382,36.1956,106.405,-85.6397,35.7243
434,0,111.188,-68.5901,199.783,-70.0108,-69.4852,198.904,-66.2864,50.3546,199.733,105.311,50.5063,200.806,-65.0777,71.0624,39.317,108.539,71.5519,36.7846,-67.6879,-87.4941,36.1579,106.407,-85.6484,35.7575
435,0,111.197,-68.5731,199.749,-70.0098,-69.5046,198.918,-66.2854,50.3518,199.73,105.339,50.5263,200.794,-65.0953,71.0192,39.2681,108.527,71.5631,36.7827,-67.6767,-87.5276,36.2109,106.4,-85.6284,35.7266
