Trajectories
100
,,Saut:11,,,Saut:12,,,Saut:21,,,Saut:22,,,Saut:32,,,Saut:42,,,Saut:52,,,Saut:62,,,Saut:72,,,Saut:81,,,Saut:112,,,Saut:131,,,Saut:151,,,Saut:161,,,Saut:171,,,Saut:181,,,Saut:192,,,Saut:212,,,Saut:231,,,Saut:242,,,Saut:251,,,Saut:271,,,Saut:282,,,Saut:291,,,Saut:312,,,Saut:332,,,Saut:352,,,Saut:361,,,Saut:371,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
675,0,-467.398,202.958,83.0764,-285.536,299.326,63.8613,-369.425,-161.433,62.8959,-181.86,-181.93,61.611,-398.544,231.522,207.347,-351.764,-173.981,188.214,-231.811,258.006,543.178,-220.11,-155.803,512.931,-141.847,51.6727,912.554,-404.992,2.11846,956.527,-289.805,207.903,1028.08,-253.549,-146.756,1048.08,-262.622,-174.229,1429.2,-135.292,-119.08,1438.76,-314.408,216.892,1450.99,-184.975,213.032,1426.14,-262.859,-286.671,1187.81,-336.618,385.472,1183.01,-101.503,-276.866,962.328,8.97148,-355.354,972.579,-58.4048,-367.595,913.316,-130.258,456.402,1031.67,-101.298,585.39,1023.26,-44.5658,537.389,1092.34,-311.234,17.6505,1474.17,-132.191,54.0156,1400.25,-232.45,-0.792189,1682.3,-93.4861,-6.92775,1635.09,-156.957,149.163,1632.49
676,0,-466.731,201.739,85.1081,-286.16,299.356,63.7867,-369.316,-161.432,63.0809,-181.957,-181.547,61.1353,-397.475,231.714,209.079,-351.504,-174.306,188,-230.295,257.283,542.533,-219.034,-155.724,512.943,-141.313,51.6304,912.094,-403.857,1.63362,955.507,-289.419,207.582,1027.63,-253.296,-147.857,1047.3,-261.218,-174.209,1427.71,-134.005,-119.92,1438.16,-314.866,216.712,1449.59,-185.538,212.886,1424.21,-259.293,-284.702,1184.29,-333.646,380.686,1176.43,-96.3057,-260.908,960.108,20.0997,-330.217,971.171,-45.1285,-347.708,910.464,-123.873,440.662,1024.41,-85.0762,567.657,1019.38,-31.8676,512.948,1086.54,-310.623,16.9138,1473.86,-131.474,53.822,1400.06,-232.266,-1.05588,1682.7,-93.562,-6.46969,1634.94,-157.251,148.489,1632.49
677,0,-465.772,200.353,87.3891,-286.714,299.298,63.6881,-369.246,-161.407,63.1431,-181.918,-181.453,60.9511,-396.107,231.177,210.413,-351.161,-174.302,187.967,-227.339,257.09,542.089,-217.437,-155.788,512.889,-140.648,51.8965,911.808,-403.125,1.18478,954.327,-289.169,207.296,1027.02,-253.053,-148.705,1046.36,-259.908,-174.724,1426.52,-132.659,-120.388,1437.12,-315.328,216.28,1447.74,-186.316,212.767,1422.31,-256.056,-283.451,1180.9,-330.689,375.689,1169.87,-92.1814,-245.887,958.094,30.3239,-303.825,970.853,-31.9785,-327.795,909.242,-117.576,424.874,1018.34,-70.6912,549.34,1015.55,-21.2362,490.023,1081.62,-309.71,16.0627,1473.12,-130.697,53.6498,1399.7,-232.013,-1.47169,1682.85,-93.1192,-6.62909,1635.16,-157.302,148.102,1632.25
678,0,-464.631,198.734,90.1177,-287.034,299.071,63.6266,-369.156,-161.313,63.2639,-181.869,-181.461,60.8439,-393.807,230.183,211.473,-350.691,-174.082,188.016,-223.51,257.288,541.577,-215.008,-155.803,512.361,-140.782,51.8676,911.148,-402.318,0.901746,953.383,-289.054,207.164,1026.4,-251.833,-147.956,1044.91,-258.309,-174.857,1425,-131.466,-118.543,1434.92,-315.678,215.668,1445.57,-186.888,213.331,1420.83,-252.679,-282.703,1177.81,-327.602,370.289,1163.39,-88.926,-232.477,957.548,39.0228,-276.874,972.165,-19.284,-308.019,909.869,-111.489,408.759,1013.51,-58.5616,530.748,1011.43,-12.8012,468.87,1077.72,-308.418,15.3058,1472.23,-129.768,53.9019,1399.11,-231.667,-1.61304,1682.54,-92.524,-6.40799,1634.98,-157.147,147.725,1631.86
679,0,-463.807,197.363,92.2399,-287.136,298.825,63.6777,-369.101,-161.038,63.3256,-181.838,-181.402,60.7524,-391.151,229.946,213.231,-349.933,-173.496,188.185,-219.208,259.079,541.519,-211.876,-155.783,511.53,-140.625,52.2187,910.609,-401.874,0.64372,952.274,-288.294,204.788,1024.98,-252.239,-149.271,1043.97,-256.367,-174.882,1423.56,-129.511,-119.743,1433.89,-315.57,215.382,1442.86,-186.71,213.925,1419.33,-249.136,-282.251,1174.87,-324.626,365.386,1157.6,-85.4518,-219.728,957.393,45.9291,-250.79,975.04,-7.37477,-288.961,912.232,-105.741,391.862,1010.14,-48.5539,511.648,1006.19,-6.18177,449.75,1074.49,-307.221,15.0382,1471.42,-128.821,54.4245,1398.12,-231.407,-1.61569,1681.93,-91.9716,-6.107,1634.38,-156.773,147.604,1631.1
680,0,-462.658,196.201,94.4363,-287.116,298.508,63.7144,-369.011,-160.7,63.5818,-181.742,-181.393,60.6721,-388.62,226.813,211.931,-348.935,-173.099,188.885,-214.784,261.663,541.744,-207.824,-155.361,510.336,-140.518,52.8702,910.13,-401.208,0.291542,950.895,-287.362,204.305,1023.73,-250.972,-148.749,1042.38,-254.173,-175.201,1422.33,-127.943,-117.997,1431.41,-315.04,215.117,1440.38,-185.762,214.251,1417.99,-245.228,-282.004,1172,-322.684,361.046,1152.78,-82.0893,-207.177,958.089,51.1813,-225.186,978.458,3.43754,-269.735,915.412,-100.713,374.589,1008.14,-40.0635,492.449,1000.19,-0.491774,432.242,1071.8,-306.205,14.9857,1470.49,-127.895,54.7522,1396.79,-231.146,-2.0139,1680.71,-91.4807,-5.89673,1633.3,-156.301,147.891,1630.03
681,0,-461.707,195.428,96.3748,-287.029,298.455,63.9956,-368.722,-160.246,63.644,-181.5,-181.415,60.4544,-386.575,228.389,215.672,-347.565,-173.032,189.906,-210.34,264.34,541.692,-202.801,-154.77,508.817,-140.543,53.5082,909.414,-401.383,1.14161,949.087,-287.138,205.016,1022.61,-250.932,-148.574,1040.92,-251.739,-175.191,1420.71,-125.885,-118.318,1430.17,-314.042,214.792,1438.25,-184.32,214.724,1416.69,-240.968,-282.042,1169.72,-320.827,355.201,1147.23,-78.7008,-194.924,959.409,54.7751,-201.873,982.604,12.5254,-250.809,918.931,-95.7498,357.135,1006.42,-32.3556,473.299,994.252,4.53976,415.561,1069.39,-305.223,14.9229,1469.19,-126.975,55.313,1395,-230.766,-2.08628,1678.63,-90.8325,-5.83045,1631.56,-155.782,148.488,1628.74
682,0,-460.92,194.873,97.8085,-286.956,298.449,64.0442,-368.121,-159.568,63.9378,-181.211,-181.489,60.1974,-385.142,227.67,215.774,-345.796,-172.136,189.677,-205.684,267.144,541.892,-196.777,-154.398,507.298,-140.16,54.0668,908.541,-401.102,0.367816,948.26,-286.403,204.203,1021.4,-249.573,-147.815,1039.42,-249.26,-175.431,1419.43,-124.394,-115.956,1427.53,-312.616,215.025,1436.36,-182.627,215.068,1414.7,-236.654,-282.305,1167.58,-320.022,349.609,1141.7,-75.5685,-182.482,961.505,57.4309,-181.023,987.216,20.0311,-231.697,922.247,-92.1248,341.418,1004.31,-25.2936,455.608,989.758,9.09842,399.112,1067.12,-303.933,15.1,1467.51,-125.819,56.0782,1392.82,-230.388,-2.37765,1676.49,-90.2042,-5.81564,1630.01,-155.301,148.889,1626.98
683,0,-460.544,194.883,98.7441,-286.73,298.33,63.7338,-367.609,-159.174,64.9209,-180.726,-181.827,60.1203,-383.479,227.649,216.366,-343.478,-171.672,190.874,-201.145,268.566,541.421,-189.724,-153.061,504.889,-140.004,55.2205,906.876,-401.169,0.83839,946.51,-285.951,204.443,1019.55,-249.742,-148.152,1037.92,-246.794,-175.071,1417.48,-121.997,-116.4,1426.15,-311.059,215.515,1433.88,-181.131,215.634,1411.95,-232.478,-282.702,1165.41,-319.642,344.333,1136.21,-72.8179,-170.533,964.157,59.7556,-162.91,992.759,25.9473,-213.633,925.749,-89.1776,326.823,1002.35,-18.6531,438.906,986.461,13.0958,383.066,1065.47,-302.467,15.2194,1465.44,-124.673,56.5751,1390.08,-229.959,-2.58117,1673.72,-89.4214,-5.72122,1627.58,-154.904,149.244,1624.37
684,0,-460.25,195.377,99.7156,-286.411,298.309,63.2988,-367.295,-158.732,65.3724,-180.357,-181.879,59.9084,-382.137,228.616,217.271,-340.882,-171.499,191.259,-197.266,268.858,540.226,-182.669,-152.307,502.574,-139.684,55.8924,904.919,-401.045,1.8325,944.254,-285.482,205.209,1017.28,-248.093,-145.62,1035.21,-244.45,-174.96,1415.65,-120.481,-112.605,1422.28,-309.002,216.339,1431.41,-179.543,216.258,1408.31,-228.633,-283.061,1162.96,-319.376,339.804,1131.18,-70.0525,-159.165,967.42,61.5265,-146.166,998.593,31.2943,-196.615,929.664,-86.8122,313.674,1000.84,-12.5794,423.571,984.384,16.3962,368.029,1064.61,-300.955,15.8842,1463.06,-123.493,56.8517,1386.93,-229.425,-2.32783,1670.16,-88.5081,-5.16774,1625.11,-154.269,148.981,1621.22
685,0,-460.16,196.256,100.463,-286.217,298.609,63.1477,-367.138,-158.56,65.6586,-180.153,-181.965,59.7275,-381.283,229.419,217.558,-338.289,-171.336,192.404,-193.858,268.407,538.324,-175.706,-151.515,499.878,-139.297,54.2428,901.36,-400.508,3.06532,941.581,-284.591,206.098,1014.57,-248.63,-146.472,1033.27,-241.963,-174.359,1413.35,-117.752,-114.171,1420.58,-307.02,217.506,1428.63,-178.049,216.936,1404.11,-225.076,-283.593,1160.26,-319.326,335.84,1126.04,-67.6513,-148.757,970.962,62.8514,-130.743,1004.99,36.0337,-180.428,933.939,-85.0952,301.747,999.52,-7.11527,409.404,983.399,18.654,353.677,1064.51,-299.28,16.4518,1460.67,-122.264,57.5084,1383.42,-228.732,-1.83441,1666.4,-87.7809,-4.66602,1622.41,-153.452,148.934,1618.22
686,0,-460.271,197.072,100.653,-285.987,298.764,62.9525,-367.034,-158.476,65.759,-180.051,-181.972,59.5598,-380.435,228.736,215.44,-336.431,-171.024,192.503,-190.615,268.558,536.166,-170.07,-151.097,497.147,-138.116,54.1547,898.579,-399.72,4.43481,938.192,-283.033,206.868,1011.41,-247.229,-144.729,1030.05,-239.368,-173.884,1411,-116.068,-111.623,1416.47,-305.199,218.574,1425.25,-176.479,217.33,1399.82,-222.008,-284.499,1157.38,-319.239,333.123,1121.38,-65.4115,-139.548,974.645,63.7663,-116.369,1011.94,40.5537,-165.425,939.314,-84.1606,290.75,998.988,-2.7631,395.982,983.355,19.9508,340.045,1065.4,-297.77,16.9251,1458.23,-121.066,58.1109,1379.71,-228.176,-1.23866,1662.22,-86.9564,-4.22638,1619.42,-152.634,149.759,1615.22
687,0,-460.589,197.751,100.548,-285.939,299.068,62.7915,-366.97,-158.496,65.6041,-179.936,-181.986,59.4217,-380.189,231.724,217.24,-335.193,-170.249,192.164,-187.512,269.418,533.939,-166.26,-150.96,495.118,-136.278,54.1106,896.797,-398.461,6.11392,934.114,-281.194,208.067,1008.13,-246.069,-143.991,1026.94,-236.786,-173.697,1408.53,-113.759,-111.038,1413.3,-303.396,219.624,1421.97,-174.855,217.778,1395.52,-219.038,-285.053,1154.35,-319.255,331.001,1117.39,-63.3428,-131.681,978.939,64.2894,-103.803,1020.07,44.8227,-152.094,945.896,-83.7426,280.498,999.472,0.892808,383.276,984.279,20.212,327.518,1067.27,-296.177,17.745,1455.9,-119.779,58.5584,1375.84,-227.486,-0.846513,1658.06,-86.185,-3.58152,1616.99,-151.919,150.626,1612.38
688,0,-460.97,198.34,99.8656,-285.99,299.281,62.6534,-367.005,-158.447,65.2809,-179.909,-181.987,59.3838,-380.192,233.123,216.942,-334.772,-169.791,191.866,-185.22,270.477,531.48,-164.701,-150.539,493.114,-134.327,54.3818,894.732,-396.879,7.82254,929.956,-279.281,209.392,1005.1,-245.957,-143.594,1024.28,-234.135,-173.132,1405.73,-111.821,-110.147,1410.18,-301.848,220.74,1419.37,-173.395,218.089,1391.22,-216.549,-286.243,1152.16,-319.783,329.718,1114.28,-59.5948,-121.493,986.139,64.362,-92.5212,1029.39,48.5962,-139.802,953.634,-84.1545,272.082,1000.58,3.6734,372.317,987.314,19.6445,315.829,1070.45,-294.616,18.0468,1453.94,-118.221,59.3622,1372.47,-226.691,-0.899198,1654.63,-85.3027,-2.49846,1614.59,-151.35,150.986,1610.18
689,0,-461.468,198.584,98.8572,-286.102,299.443,62.5392,-367.086,-158.576,65.1723,-179.917,-181.973,59.3781,-380.607,233.756,216.072,-334.883,-169.403,191.179,-183.562,272.032,528.993,-165.064,-149.68,491.546,-132.015,55.5824,892.94,-394.709,9.61182,926.094,-277.488,211.244,1002.75,-245.28,-142.335,1021.97,-231.673,-172.727,1403.44,-109.641,-110.116,1408.24,-300.118,221.897,1417.67,-172.054,218.884,1387.58,-214.486,-287.404,1150.73,-321.126,329.233,1112.48,-60.2249,-120.834,989.154,64.0113,-82.3465,1040.16,51.9246,-129.218,963.471,-85.3574,264.545,1003.11,5.48819,362.192,991.866,18.3465,305.018,1075.1,-293.047,19.0719,1452.49,-116.771,60.0062,1369.58,-225.643,-0.234229,1651.88,-84.3993,-2.10907,1613.42,-150.48,151.539,1608.38
690,0,-461.784,198.614,97.6869,-286.219,299.483,62.4564,-367.131,-158.701,65.1767,-179.939,-181.946,59.3471,-381.409,233.47,214.818,-335.066,-169.211,190.537,-182.882,273.442,526.961,-165.876,-148.737,490.366,-129.99,57.0485,891.805,-392.679,11.2627,923.053,-276.208,213.166,1001.2,-244.419,-141.784,1020.59,-229.818,-172.326,1402.43,-108.106,-108.24,1406.41,-298.575,222.812,1416.72,-170.856,219.816,1384.71,-213.119,-289.065,1150.88,-323.299,329.713,1112.21,-55.983,-106.622,1002.59,62.9409,-73.5776,1052.9,54.8586,-119.792,975.325,-87.3199,256.374,1008.32,6.42224,351.295,997.224,16.2451,295.264,1081.52,-291.461,19.8015,1451.83,-114.877,61.3529,1367.71,-224.818,0.277378,1650.47,-83.4342,-1.04672,1612.72,-149.519,152.656,1607.98
691,0,-461.983,198.491,96.7961,-286.351,299.435,62.4162,-367.114,-158.549,65.1422,-180.012,-181.949,59.2463,-382.017,232.775,213.802,-335.163,-168.968,189.813,-183.009,274.718,525.66,-166.599,-147.893,489.777,-127.893,58.5482,891.806,-390.477,12.545,921.835,-275.011,214.818,1001.17,-242.954,-140.606,1020.18,-228.507,-171.096,1402.71,-106.411,-107.744,1406.19,-297.165,223.669,1417,-169.934,220.931,1383.44,-212.399,-291.537,1153.21,-326.273,330.543,1113.3,-55.1189,-102.648,1012.19,60.987,-66.2595,1068.17,56.9549,-111.729,989.743,-89.9503,247.689,1016.72,6.15852,340.095,1003.88,13.4067,286.809,1090.57,-289.592,20.9819,1452.32,-113.009,62.644,1367.34,-224.145,0.624682,1650.35,-82.5883,-0.518601,1613.35,-148.844,153.064,1608.36
692,0,-462.028,198.197,96.6872,-286.422,299.317,62.339,-367.03,-158.402,65.4613,-179.997,-181.958,59.1691,-381.835,230.327,211.389,-335.032,-168.688,189.947,-183.846,275.479,525.426,-167.322,-147.199,490.048,-126.073,59.6847,892.657,-387.861,14.301,922.487,-274.274,217.221,1002.72,-240.913,-139.719,1021.33,-227.937,-169.485,1404.41,-104.985,-106.617,1407.1,-295.962,224.562,1418.44,-169.024,222.951,1383.78,-212.722,-293.78,1157.45,-330.097,331.86,1116.4,-54.9027,-98.8204,1024.47,58.3779,-61.009,1085.79,58.1721,-104.441,1006.16,-93.1666,241.44,1026.68,5.63246,331.408,1014.51,9.6835,279.192,1102.43,-287.756,22.4098,1453.72,-110.938,64.1368,1368.68,-223.484,0.740586,1651.44,-81.8144,0.474543,1614.63,-148.02,153.785,1609.65
693,0,-461.773,197.769,97.4434,-286.415,299.128,62.2834,-366.937,-158.211,66.139,-179.921,-181.983,59.1092,-381.543,230.82,213.214,-334.81,-168.434,190.76,-185.261,275.817,526.584,-168.178,-146.495,491.86,-123.68,61.1337,893.636,-385.418,16.249,924.903,-271.104,218.359,1005.04,-238.463,-137.919,1023.08,-227.538,-167.789,1407.45,-103.658,-106.03,1409.93,-294.993,225.456,1420.93,-168.374,225.047,1385.99,-214.313,-296.721,1163.99,-334.685,333.549,1121.23,-55.6333,-95.531,1039.85,55.6167,-57.721,1105.94,58.0799,-98.4622,1024.81,-97.0999,236.465,1038.99,4.06694,324.109,1028.77,4.87822,272.459,1117.36,-285.928,24.0188,1456.1,-108.835,66.2236,1371.76,-222.714,1.93398,1652.73,-80.9554,1.26602,1617.39,-146.783,155.501,1612.66
694,0,-461.034,197.596,99.2068,-286.294,299.036,62.2521,-366.781,-158.062,67.7072,-179.844,-182.039,59.0632,-380.32,230.054,213.911,-334.387,-168.072,191.892,-186.718,275.127,529.209,-169.663,-145.269,494.246,-120.856,62.0815,896.523,-382.927,18.1575,928.747,-267.846,219.871,1009.01,-235.517,-136.508,1026.21,-227.233,-165.385,1411.97,-102.148,-104.757,1414.09,-294.296,226.014,1424.74,-167.648,227.392,1390.05,-216.956,-299.687,1172.68,-339.738,336.144,1128.42,-57.0542,-92.9803,1057.6,52.7021,-56.1516,1127.99,56.9744,-94.0394,1045.45,-101.443,232.91,1054.18,2.14836,318.273,1046.56,-0.899959,267.142,1135.52,-284.033,25.7484,1459.33,-106.695,68.2402,1375.89,-221.812,3.46831,1655.61,-79.5768,2.29879,1621.69,-145.973,156.323,1616.49
695,0,-460.141,197.639,101.22,-286.147,298.944,62.1232,-366.093,-158.001,70.2115,-179.733,-182.054,58.9862,-378.486,230.499,215.933,-333.64,-167.868,193.493,-188.246,273.357,532.413,-171.849,-144.021,497.671,-118.075,63.8812,900.417,-379.976,19.8779,934.327,-264.57,221.32,1014.12,-232.288,-135.062,1030.45,-226.949,-163.375,1418.21,-100.319,-103.982,1420.2,-293.57,226.564,1430.2,-167.006,229.652,1395.32,-220.847,-302.995,1183.59,-345.039,338.975,1137.66,-59.294,-91.3475,1077.7,49.3814,-56.5652,1151.85,55.0792,-91.0199,1067.98,-105.298,232.156,1071.65,-0.0318726,315.934,1068.58,-7.09251,264.347,1156.86,-282.404,27.245,1463.4,-104.632,70.2012,1381.21,-221.134,4.14887,1659.75,-79.0681,4.3657,1626.1,-144.505,158.691,1621.73
696,0,-458.785,198.065,104.667,-285.943,298.999,62.049,-365.554,-158.459,73.5894,-179.587,-182.132,58.9407,-376.347,229.911,217.562,-332.497,-167.973,196.188,-189.285,272.099,537.269,-174.903,-142.565,502.555,-114.956,65.8223,905.587,-376.979,21.5925,940.867,-261.236,222.837,1020.4,-228.771,-133.699,1035.82,-226.291,-162.331,1426.26,-98.4629,-102.248,1427.35,-292.756,227.254,1436.96,-166.311,231.811,1401.67,-225.263,-306.074,1196.5,-350.325,342.288,1148.91,-61.8048,-90.4809,1099.46,46.1188,-58.213,1176.99,52.726,-89.4213,1091.88,-109.478,231.012,1093.53,-3.12398,313.562,1091.82,-13.5628,264.641,1180.82,-280.46,28.4447,1468.47,-102.538,72.2741,1387.83,-220.196,6.13219,1664.92,-78.1328,6.13069,1631.89,-143.418,159.802,1627.74
697,0,-457.259,198.984,108.132,-285.12,299.346,62.3505,-364.219,-158.999,78.3894,-179.375,-182.217,58.8691,-373.882,231.509,220.339,-331.206,-167.605,199.469,-190.309,270.496,542.993,-177.92,-140.917,508.604,-111.653,67.9171,912.046,-373.945,23.3506,948.594,-257.965,224.581,1027.81,-225.065,-132.059,1042.15,-224.977,-159.376,1435.02,-96.5318,-101.177,1436.16,-291.795,228.12,1444.92,-165.402,233.69,1409.15,-230.262,-309.255,1211.6,-355.675,345.884,1162.1,-64.657,-90.3426,1123.14,43.0317,-61.4414,1203.41,50.0901,-89.0049,1116.94,-114.257,229.574,1118.93,-7.12505,311.198,1115.22,-19.9379,267.23,1206.67,-278.788,30.5306,1475.47,-100.347,74.4947,1395.63,-219.348,7.52534,1671.85,-77.0506,7.46222,1639.22,-142.009,161.554,1635.41
698,0,-455.682,199.503,112.821,-285.367,299.333,61.7088,-362.502,-158.678,83.9415,-179.16,-182.286,58.8311,-371.737,232.545,223.624,-329.759,-167.135,203.801,-191.257,269.457,549.895,-180.794,-140.176,516.736,-108.23,69.7815,919.435,-370.836,25.0338,957.641,-254.683,226.365,1036.2,-221.332,-130.377,1050,-223.634,-158.615,1446.34,-95.04,-99.6934,1445.8,-290.737,229.025,1454.2,-164.611,235.463,1418.04,-235.497,-312.543,1228.55,-361.005,349.768,1176.99,-67.723,-91.0439,1148.18,40.0366,-66.1465,1230.51,47.2697,-89.7408,1142.82,-118.709,230.487,1145.79,-11.1702,311.603,1140.73,-26.1702,272.228,1233.9,-277.142,31.6685,1483.64,-98.4671,76.3122,1404.73,-218.236,9.90201,1680.02,-75.8971,9.14543,1647.47,-140.837,162.725,1643.76
699,0,-452.767,200.832,118.237,-284.944,299.723,61.5588,-359.864,-157.848,91.1368,-178.846,-182.395,58.8186,-369.118,234.899,227.451,-327.481,-167.528,209.589,-192.74,268.125,557.778,-182.781,-138.968,525.506,-104.784,71.715,927.858,-367.461,26.7566,967.714,-251.301,228.312,1045.55,-217.668,-128.587,1058.96,-222.745,-155.757,1458.61,-93.5923,-98.2261,1456.73,-289.45,230.661,1464.89,-163.656,237.324,1428.47,-240.568,-315.849,1246.91,-366.22,354.047,1193.62,-70.2842,-92.7952,1173.51,37.2369,-71.4075,1257.87,44.9292,-91.7074,1169.47,-123.589,231.829,1173.27,-15.4257,312.157,1166.49,-32.2091,277.219,1261.33,-275.647,33.7943,1492.62,-96.7008,78.0074,1414.88,-217.293,11.4306,1689.7,-74.7478,10.6349,1656.94,-139.724,165.378,1653.59
700,0,-450.227,201.568,124.35,-284.491,300.092,61.4723,-357.068,-157.322,99.0348,-178.487,-182.53,58.7478,-365.75,237.9,232.387,-324.275,-166.611,215.298,-195.284,266.674,566.886,-184.29,-138.355,535.435,-101.28,73.4864,937.132,-364.095,28.9058,978.404,-247.831,230.105,1055.58,-214.03,-126.747,1068.96,-222.851,-153.326,1472.14,-92.9774,-96.3113,1468.55,-288.235,232.465,1476.77,-162.879,238.964,1440.13,-245.276,-319.161,1266.59,-371.484,358.742,1211.57,-72.3196,-95.4917,1199.37,34.4111,-77.6296,1285.79,43.2389,-94.7336,1196.9,-127.541,236.259,1202.25,-19.3127,316.727,1194.89,-38.0499,285.273,1290.96,-274.384,34.6734,1503.19,-94.952,79.8308,1426.18,-215.839,14.8984,1699.72,-73.7514,12.8719,1667.22,-138.82,166.781,1663.9
701,0,-446.296,203.228,131.403,-283.819,300.362,61.3753,-353.201,-156.222,107.219,-178.117,-182.564,58.6058,-362.149,240.543,237.772,-319.747,-165.591,222.356,-198.49,264.989,576.341,-185.798,-137.363,546.007,-97.91,75.09,946.933,-360.692,30.7092,990.058,-244.133,231.893,1066.08,-210.51,-124.879,1079.69,-223.598,-150.227,1486.1,-92.3551,-95.7294,1482.03,-286.614,233.771,1489.72,-162.201,240.671,1452.68,-249.608,-322.264,1287.12,-376.576,363.571,1230.27,-73.3064,-99.4864,1224.42,31.4618,-83.8943,1313.85,42.5103,-99.3235,1224.76,-130.46,243.076,1228.19,-22.5018,324.554,1224.96,-43.8292,292.487,1319.82,-273.302,36.3035,1513.82,-93.5806,81.0457,1438.3,-215.059,15.7583,1711.72,-72.9153,14.6607,1678.07,-137.702,168.823,1674.8
702,0,-441.651,204.491,139.165,-283.224,300.63,61.4585,-348.939,-154.405,116.055,-177.653,-182.438,58.6376,-357.773,242.568,243.021,-314.258,-163.977,230.048,-201.991,263.593,586.664,-187.435,-136.05,557.254,-94.7188,76.5624,957.18,-357.271,32.4714,1002.23,-240.372,233.574,1077.25,-207.056,-122.94,1091.07,-224.58,-146.697,1500.52,-91.6356,-95.285,1496.6,-286.093,234.758,1503.45,-161.77,242.239,1466.31,-253.729,-325.398,1308.46,-381.249,368.947,1249.69,-73.1734,-104.801,1248.42,28.3617,-89.6632,1341.8,42.7445,-105.256,1253.29,-132.983,251.105,1255.43,-25.6183,333.889,1255.44,-49.4027,301.748,1349.53,-272.479,37.9864,1524.9,-92.4205,82.5468,1451.29,-213.973,18.2254,1723.99,-72.1209,16.579,1689.51,-137.014,170.564,1686.42
703,0,-437.119,206.119,147.384,-282.16,301.029,61.8215,-344.343,-152.013,124.767,-176.72,-181.973,58.9622,-353.334,244.609,249.7,-308.433,-162.281,238.789,-205.644,262.415,597.199,-189.277,-134.06,568.574,-91.7125,77.5957,967.595,-354.122,34.2462,1014.53,-236.651,235.138,1088.87,-203.602,-121.125,1102.76,-225.524,-143.562,1515.23,-91.4064,-94.2977,1511.17,-286.056,234.67,1517.09,-161.467,243.585,1480.38,-257.503,-329.023,1330.47,-385.674,374.506,1269.27,-71.856,-111.829,1271.42,25.1186,-95.4168,1369.45,43.9565,-112.703,1282.22,-135.198,260.038,1281.76,-28.8202,344.411,1285.67,-54.8605,311.341,1378.55,-271.737,39.8856,1535.74,-91.5813,83.4519,1464.53,-213.25,19.657,1736.38,-71.4138,18.0902,1700.95,-135.923,172.433,1697.56
704,0,-432.001,207.937,156.503,-280.766,301.591,62.6776,-339.45,-149.749,134.361,-175.299,-181.292,59.6529,-349.053,247.157,257.177,-302.545,-159.614,247.229,-209.551,261.511,607.89,-191.221,-132.128,579.779,-88.9557,78.6891,977.84,-351.201,35.5945,1027.17,-233.065,236.645,1100.43,-200.165,-119.329,1114.69,-226.337,-140.645,1530.02,-91.3202,-93.1605,1525.87,-286.877,234.612,1531.01,-161.121,245.228,1494.67,-260.662,-332.49,1352.66,-389.636,380.536,1288.89,-70.2937,-119.26,1293.81,22.0061,-100.822,1396.16,44.7876,-120.564,1310.45,-137.417,269.78,1309.41,-32.086,355.859,1315.48,-60.5196,323.258,1407.87,-271.182,41.1493,1546.44,-90.9402,84.5058,1477.91,-212.531,21.9916,1748.94,-70.8467,19.4694,1711.68,-135.605,173.892,1708.86
705,0,-426.759,209.814,165.436,-279.311,299.953,61.5065,-334.55,-146.898,143.967,-173.814,-180.15,61.5867,-345.092,249.771,264.87,-296.678,-155.877,254.938,-213.924,261.829,618.542,-193.116,-130.739,591.172,-86.1863,79.6352,987.736,-348.153,36.8054,1039.75,-229.535,238.013,1111.74,-196.593,-117.61,1126.57,-226.858,-137.259,1543.85,-91.4145,-92.0956,1540.11,-287.708,233.218,1544.57,-160.717,247.165,1508.85,-263.265,-336.336,1374.9,-393.286,387.556,1308.53,-68.0061,-127.616,1315.19,19.3151,-106.51,1421.36,46.289,-128.906,1337.61,-139.739,280.137,1335.43,-35.338,367.702,1344.64,-66.4047,334.599,1435.77,-270.542,42.605,1556.53,-90.5807,85.6063,1491.17,-212.005,23.6922,1760.98,-70.198,20.9174,1722,-134.513,175.417,1719.07
